video_id,avg_face_count,max_face_coverage,body_presence_score,dominant_emotion_angry,dominant_emotion_fear,dominant_emotion_happy,dominant_emotion_neutral,dominant_emotion_none,dominant_emotion_sad,dominant_emotion_surprise
VIDEO_7076131060420988165,0.3333333333333333,0.0004,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7175864609029491974,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7072780188018380038,1.0,0.0256,1.0,False,False,False,False,False,True,False
VIDEO_7082815811529805062,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7079071645771500806,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7083930192657353990,0.6666666666666666,0.0001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7073906588079246598,0.3333333333333333,0.0062,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7086144769222511877,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7079836018203020549,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7187448552354794758,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7083882172154645765,0.6666666666666666,0.0004,0.6666666666666666,False,True,False,False,False,False,False
VIDEO_7080535307816291589,1.3333333333333333,0.0401,1.0,False,False,False,False,False,True,False
VIDEO_7072415750589254918,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7073513732395044102,0.3333333333333333,0.0003,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7077597321667546373,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7267229404584037638,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7199338065867934982,2.0,0.0065,1.0,False,False,False,False,False,True,False
VIDEO_7319511492888366342,1.0,0.0026,1.0,False,True,False,False,False,False,False
VIDEO_7198947136300403974,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7221953102184779013,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7206417246502046981,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7197470706416815365,0.3333333333333333,0.004,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7189175939098561798,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7214396955810680069,1.0,0.0007,1.0,False,False,False,False,False,True,False
VIDEO_7189955800851320070,1.0,0.0003,1.0,True,False,False,False,False,False,False
VIDEO_7201892299112992005,0.6666666666666666,0.0003,0.6666666666666666,False,True,False,False,False,False,False
VIDEO_7217463144069844230,1.0,0.0513,1.0,False,False,False,False,False,True,False
VIDEO_7207818125402852613,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7320606856995523846,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7333701921573850374,1.0,0.0156,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7329596850804100358,1.0,0.0025,1.0,True,False,False,False,False,False,False
VIDEO_7332928025517903109,1.0,0.0004,1.0,False,False,False,False,False,True,False
VIDEO_7334734613429882117,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7328066217929985286,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7341020687345192197,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7339952469901970693,1.0,0.0013,1.0,False,False,False,False,True,False,False
VIDEO_7325861199604665606,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7338825965419662598,0.3333333333333333,0.0006,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7329985883539541253,1.0,0.0006,1.0,False,False,False,False,False,True,False
VIDEO_7323237610665544966,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7334309352062405893,2.0,0.001,1.0,False,False,False,False,False,True,False
VIDEO_7325113581249301766,0.6666666666666666,0.0015,1.0,False,True,False,False,False,False,False
VIDEO_7426721230721453318,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7349173304613162246,0.6666666666666666,0.0008,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7415576931577433349,0.6666666666666666,0.0123,1.0,False,True,False,False,False,False,False
VIDEO_7346623546229099781,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7345477638619778309,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7348384350297165061,0.6666666666666666,0.0035,1.0,False,False,False,False,True,False,False
VIDEO_7575902535349816588,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7517644986310020408,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7584927758497697035,0.6666666666666666,0.0002,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7537787296209259782,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7479794065983147269,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7565955844764863755,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7570044496004533516,0.3333333333333333,0.0054,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7540672667704118533,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7524995526518000901,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7461940902890605829,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7470863926922579205,0.3333333333333333,0.0008,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7545528304237841720,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7577087400501857592,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7578641094464867595,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7586689516153343288,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7520150754858896645,0.3333333333333333,0.0001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7569526874024512780,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7561497104322022667,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7580037763580415244,0.6666666666666666,0.0006,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7457617290348072197,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7559134249731853579,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7463089844516965637,0.0,0.0,1.0,False,False,False,False,True,False,False
VIDEO_7582952363116268812,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7553173878785297720,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7488241037907905797,0.3333333333333333,0.0004,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7527665793501318456,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6739804771013774597,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7593820955810598156,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6764678537346616582,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7593673061476420920,1.6666666666666667,0.0014,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6825975879940820230,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6750983141873224966,0.3333333333333333,0.0011,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7595900789546044684,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6768860777525824773,0.3333333333333333,0.0005,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7597437745258073400,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6834420537545084166,0.3333333333333333,0.0003,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_6927547229486058757,1.0,0.0091,0.6666666666666666,False,True,False,False,False,False,False
VIDEO_6860766213992090886,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6885735124013550850,0.6666666666666666,0.0001,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_6915045654997912833,0.3333333333333333,0.0001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7078216427131473157,1.0,0.0003,0.6666666666666666,True,False,False,False,False,False,False
VIDEO_6896455617523813633,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6894530886105042178,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6886076315288554754,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6875699019520298242,1.3333333333333333,0.0019,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_6880792115329142018,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6880117942432959746,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7050156581652106502,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6875610422578351362,0.3333333333333333,0.0001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7070486062182731013,3.0,0.0003,1.0,False,False,False,True,False,False,False
VIDEO_6878219367390268673,0.6666666666666666,0.0001,0.6666666666666666,True,False,False,False,False,False,False
VIDEO_6923258085528112390,0.6666666666666666,0.0076,1.0,False,False,False,False,False,True,False
VIDEO_6885984385670122753,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6913929490305420545,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7213794863630912773,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7191515883330669830,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7174022295978003717,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7193751547749223685,0.3333333333333333,0.0004,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7197448084119506182,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7125392158063955205,1.3333333333333333,0.0009,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7185555796443270405,0.6666666666666666,0.004,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7159621444312288517,0.6666666666666666,0.0129,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7157021341361753349,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7200112331873897733,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7185200340310969605,0.6666666666666666,0.0015,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7192254185969044742,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7189927984172666118,0.3333333333333333,0.0023,1.0,False,False,False,False,True,False,False
VIDEO_7204870147855748357,0.6666666666666666,0.0005,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7209259784263060742,0.3333333333333333,0.0004,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7113472331917298949,0.6666666666666666,0.0005,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7195607365813636357,1.6666666666666667,0.0005,1.0,True,False,False,False,False,False,False
VIDEO_7208220006314773765,0.3333333333333333,0.0068,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7194501630111272197,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7200418269629582597,1.0,0.0271,1.0,False,False,False,False,False,True,False
VIDEO_7161523791154236677,0.3333333333333333,0.024,1.0,False,False,False,False,True,False,False
VIDEO_7130169267454070021,0.6666666666666666,0.0009,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7184457014217657606,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7214886818368490758,1.0,0.0011,1.0,True,False,False,False,False,False,False
VIDEO_7210067304095173893,0.3333333333333333,0.0001,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7208590550348434694,1.0,0.0064,1.0,False,False,True,False,False,False,False
VIDEO_7197086542479854854,1.3333333333333333,0.001,1.0,False,False,False,False,False,True,False
VIDEO_7184831364422814981,1.0,0.0139,1.0,False,False,True,False,False,False,False
VIDEO_7299777182828645664,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7305781724238105889,3.6666666666666665,0.0014,1.0,False,False,False,False,False,True,False
VIDEO_7262728753778822433,0.6666666666666666,0.0022,1.0,False,False,False,False,True,False,False
VIDEO_7265677943228075296,1.6666666666666667,0.0098,1.0,False,False,True,False,False,False,False
VIDEO_7260420548553887002,0.6666666666666666,0.0178,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7265242959048723745,1.0,0.0105,1.0,False,False,True,False,False,False,False
VIDEO_7272402191233584417,1.0,0.0031,1.0,False,False,False,True,False,False,False
VIDEO_7297256040544931105,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7262363967157226785,0.6666666666666666,0.0001,1.0,False,True,False,False,False,False,False
VIDEO_7306460792310877472,0.3333333333333333,0.0003,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7225641498249891099,1.0,0.0047,1.0,False,False,True,False,False,False,False
VIDEO_7225245362678762779,1.0,0.0007,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7307663369090207009,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7299132149167361312,1.0,0.0001,1.0,False,False,False,False,False,True,False
VIDEO_7261965250864467232,1.3333333333333333,0.0005,1.0,True,False,False,False,False,False,False
VIDEO_7264519435086466336,0.6666666666666666,0.0031,1.0,False,False,False,False,False,True,False
VIDEO_7285669773030001953,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7279078872455384352,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7309113734360780064,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7263460179461688609,2.3333333333333335,0.0438,1.0,False,False,False,False,False,True,False
VIDEO_7223410372462611738,1.0,0.0005,1.0,False,False,False,False,False,True,False
VIDEO_7224177146263063835,0.3333333333333333,0.0001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7306870694137187616,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7221550036172213509,1.0,0.0009,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7551820830615899414,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7330293520395275553,0.3333333333333333,0.0004,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6792133610360065285,0.3333333333333333,0.0005,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6793765694619143430,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6794470373212589317,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6792131260543225094,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7323224822169750816,0.6666666666666666,0.0004,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7457876496447819030,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6793347939294072069,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6795606002222796037,0.3333333333333333,0.0001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6796363351816555782,0.6666666666666666,0.001,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7025927416061250821,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7036807584111709445,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7041969079246245126,1.0,0.0016,1.0,True,False,False,False,False,False,False
VIDEO_7040105390410960133,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7042347189179403525,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7026756047805205766,0.3333333333333333,0.0035,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7043834307458141446,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7054582233989958917,0.6666666666666666,0.0006,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7058313871718714629,0.3333333333333333,0.0004,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6943540424141491461,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7046370407758286085,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7039780337739730181,1.0,0.0017,1.0,False,False,False,False,False,True,False
VIDEO_7001054542804667653,0.6666666666666666,0.0004,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7020800251950927109,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7050500563045338374,0.6666666666666666,0.0004,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7041603482742230278,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6935817751898426629,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7037757089799818502,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7049689395460312326,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7018383080205356293,0.6666666666666666,0.0007,0.6666666666666666,False,False,False,False,False,False,True
VIDEO_7051571825989422342,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7037532518978964741,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7043009038623329541,0.6666666666666666,0.001,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7028978217117682949,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7038638363686997254,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7055610539749199109,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7037974894553894150,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6796364077095472389,1.0,0.0033,1.0,False,False,False,True,False,False,False
VIDEO_6937251547290045701,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7057200753470950661,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7059302103713402117,0.3333333333333333,0.0003,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6927665892457237765,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7057548200625917190,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7018826174767942918,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7054222416247000325,0.6666666666666666,0.0031,0.6666666666666666,False,True,False,False,False,False,False
VIDEO_6797039273053850886,0.6666666666666666,0.0021,1.0,False,False,False,False,False,False,True
VIDEO_7145110811000835333,1.0,0.0002,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7073511726888635653,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7170730138965970181,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7180392341839105286,0.3333333333333333,0.002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7169238545779952902,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7068682786437139718,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7165908407793372422,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7094187420819803398,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7125076892729756933,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7165165100075093253,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7162123924233358598,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7095777172513721605,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7178897418107358469,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7182978974253944069,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7074987594026700038,0.6666666666666666,0.0003,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7062740749992971526,0.3333333333333333,0.0012,1.0,False,False,False,False,True,False,False
VIDEO_7083155569812589829,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7061974363939261701,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7082286078417259782,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7078325137698770181,1.6666666666666667,0.005,1.0,False,False,False,False,False,False,True
VIDEO_7158468268074749189,1.6666666666666667,0.0032,1.0,False,False,False,True,False,False,False
VIDEO_7141029212244233478,1.3333333333333333,0.003,1.0,False,False,False,False,False,False,True
VIDEO_7150676745937587462,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7167386112040684805,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7142874586755976454,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7068298283386506502,0.3333333333333333,0.0001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7168935772777614597,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7173695147639655686,0.6666666666666666,0.1568,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7080915608727997701,3.0,0.0005,1.0,False,True,False,False,False,False,False
VIDEO_7177417414542429445,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7183477138249485594,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7065713702833638662,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7090931568486763781,1.6666666666666667,0.0003,1.0,False,False,False,True,False,False,False
VIDEO_7075734573933530373,0.0,0.0,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7073146702995279110,0.3333333333333333,0.0009,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7093581650163944709,0.3333333333333333,0.0001,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7063127157068844294,0.3333333333333333,0.0018,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7172507378498260229,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7188189006851575046,1.0,0.0004,1.0,False,False,False,False,False,False,True
VIDEO_7069799098576112901,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7122480993948159238,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7076526059344104709,0.3333333333333333,0.0026,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7181124364987895046,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7289092371030002977,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7304326742255209761,0.3333333333333333,0.0003,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7302473271067397409,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7301350531325365537,1.0,0.0021,1.0,False,False,False,True,False,False,False
VIDEO_7296889866002910497,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7298393830204640545,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7197824225988726021,1.0,0.0003,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7192617192850984198,4.666666666666667,0.0015,1.0,False,False,False,False,False,True,False
VIDEO_7296154996683410720,0.6666666666666666,0.0018,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7287983702959869217,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7300112308179701025,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7199677935949778181,1.0,0.0011,0.6666666666666666,False,True,False,False,False,False,False
VIDEO_7286863155026808096,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7207842110316268805,1.0,0.0001,1.0,False,False,True,False,False,False,False
VIDEO_7262465807949647136,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7206342637316607237,1.3333333333333333,0.0014,1.0,False,False,False,False,False,True,False
VIDEO_7202277032938540294,1.0,0.0042,1.0,False,False,False,False,False,True,False
VIDEO_7210817231368785158,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7280925746183408928,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7203763760538897669,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7294284376454532384,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7291678102948810016,1.0,0.0041,1.0,False,False,False,False,False,True,False
VIDEO_7290947930108857633,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7305435593499086112,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7264884699636469025,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7204395621468392709,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7187436390131453190,0.3333333333333333,0.0001,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7239729661788359962,0.3333333333333333,0.0044,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7190456972418862342,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7288720379772800288,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7204874673367125254,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7194859372227480838,0.3333333333333333,0.0003,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7194484239583284486,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7210074063765638406,1.0,0.0003,1.0,True,False,False,False,False,False,False
VIDEO_7198558888940113158,0.6666666666666666,0.0005,0.6666666666666666,False,False,False,True,False,False,False
VIDEO_7215252214514715909,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7184459390143974662,0.0,0.0,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7198194674354457861,1.0,0.0278,1.0,False,True,False,False,False,False,False
VIDEO_7203019203857665286,1.0,0.0149,1.0,True,False,False,False,False,False,False
VIDEO_7278768931857354016,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7223430604547837210,0.3333333333333333,0.0001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7228976565445512475,2.0,0.0007,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7208952610336820485,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7216365794093976838,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7221177538855423258,1.0,0.0015,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7197080264625966341,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7293173989143366945,1.0,0.0018,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7293541624359996704,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7294659855434911008,0.6666666666666666,0.0004,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7565953021411216662,0.6666666666666666,0.0009,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7418230327207939360,1.0,0.0042,1.0,False,True,False,False,False,False,False
VIDEO_7566941841996647702,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7564712687565802774,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7329560864518901024,0.3333333333333333,0.0006,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7575105754374458646,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7571893908754451734,0.3333333333333333,0.0003,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7572605667299708182,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7345515480288922912,0.3333333333333333,0.0045,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7458336545490193686,0.3333333333333333,0.0001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7454233566264855831,1.3333333333333333,0.0363,1.0,False,True,False,False,False,False,False
VIDEO_7312851563037330721,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7493248933460741378,0.6666666666666666,0.0051,1.0,False,True,False,False,False,False,False
VIDEO_7484305196332436758,0.3333333333333333,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7566313596351778070,0.3333333333333333,0.0055,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7312484712440745249,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7421838132624002336,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7327333280297127201,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7340684346040290593,1.0,0.0066,1.0,False,False,False,True,False,False,False
VIDEO_7345144791094660384,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7487328540497628438,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7348413567797841185,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7442235405757336864,1.0,0.022,1.0,False,False,False,False,False,True,False
